ID,BLAST_Name,BLAST_%,Phylum,Class,Order,Family,Genus,BOLD_Species,BOLD_%,Hits_Count,Status
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate Sample 6, 620_T18",98.905,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate Sample 6, 577_T18",98.553,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus sp. ABWD_10 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.884,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus sp. voucher TFAUT-24 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.535,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate T18_266",98.192,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate 935",98.529,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate Sample 6, 654_T18",98.007,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate Sample 6, 643_T18",98.179,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate 836_T18",98.349,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Tubificinae sp. Watauga River isolate 295 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial<>Tubificinae sp. Big Horse Creek isolate 302 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial<>Tubificinae sp. Big Horse Creek isolate 303 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial<>Tubificinae sp. Big Horse Creek isolate 304 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial<>Tubificinae sp. Big Horse Creek isolate 305 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial<>Tubificinae sp. Watauga River isolate 313 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial<>Tubificinae sp. Watauga River isolate 315 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.5,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate Sample 6, 597_T18",98.346,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate Sample 6, 606_T18",97.798,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate 850_T18",99.044,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate Sample 6, 632_T18",98.311,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate T18_322",98.113,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri voucher 9450_lh01 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.835,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate 792_T18",98.646,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate 858_T18",98.641,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate 787_T18",98.638,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri voucher 9450_l005 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.938,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri isolate CE290 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.379,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri complex lineage X isolate CE7157 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",98.316,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri voucher 9450_pl02 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.927,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri voucher 9450_pl04_B cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.964,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri voucher 9450_pl04_A cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.964,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri voucher 9450_pl01 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.953,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri voucher 9450_a003 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.911,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri voucher 9450_pl05 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.928,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri voucher 9450_a004 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.928,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1051-514,"Limnodrilus hoffmeisteri voucher 9450 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.928,Annelida,Clitellata,Tubificida,Naididae,,,99.82,25.0,Reliable
1052-513,"Unio pictorum voucher 232 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",97.848,Mollusca,Bivalvia,Unionida,Unionidae,Unio,Unio pictorum,98.4,2.0,Reliable
1052-513,"Unio pictorum haplogroup M mitochondrion, complete genome",97.578,Mollusca,Bivalvia,Unionida,Unionidae,Unio,Unio pictorum,98.4,2.0,Reliable
1052-513,"Unio pictorum haplogroup M mitochondrion, complete genome",97.578,Mollusca,Bivalvia,Unionida,Unionidae,Unio,Unio pictorum,98.4,2.0,Reliable
1060-502,"Baikalospongia intermedia profundalis voucher BS223 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.07,25.0,Reliable
1060-502,"Baikalospongia martinsoni voucher BS112 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.07,25.0,Reliable
1060-502,"Baikalospongia intermedia profundalis voucher BS218 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.07,25.0,Reliable
1060-502,"Ephydatia fluviatilis voucher CM173955 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.955,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.07,25.0,Reliable
1060-502,"Ephydatia fluviatilis voucher CM173956 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.606,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.07,25.0,Reliable
1069-480,"Aedes geniculatus isolate S52 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Culiseta longiareolata isolate S34 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Ochlerotatus caspius isolate DZB7 cytochrome oxidase subunit I gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Hirudo verbana isolate 5 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Ochlerotatus dorsalis voucher MT-2-1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Xysticus cor isolate MONTIP02_190514 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Herpetogramma platycapna isolate UKM000173 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Allograpta obliqua voucher Jeff_Skevington_Specimen30066 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Vanessa braziliensis voucher BMC16972 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Anopheles plumbeus strain Neka cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Culicoides kingi cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Culicoides puncticollis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Carychium mexicanum voucher 1444b_USA_Georgia cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Sinospelaeobdella cavatuses isolate HABL cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Clausocalanus lividus voucher Co016.1.3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Clausocalanus lividus voucher Co016.1.1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Chelidonura africana isolate 18 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Hemifusus colosseus isolate HC02 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Hemifusus colosseus isolate HC01 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1069-480,"Hemifusus ternatanus isolate HT03 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
1070-480,Candidatus Nasuia deltocephalinicola strain OIMY chromosome,100.0,,,,,,,,,Reliable
1073-473,"Uncultured zooplankton clone 22_171 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.84,,,,,,,,,Reliable
1073-473,"Arthropoda environmental sample clone HENBPVM09FSRUT1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.476,,,,,,,,,Reliable
1073-473,"Arthropoda environmental sample clone HENBPVM09FS2ZF1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.452,,,,,,,,,Reliable
1073-473,"Arthropoda environmental sample clone HENBPVM09FPZRU1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.152,,,,,,,,,Reliable
1073-473,"Arthropoda environmental sample clone HENBPVM09FLJMI1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.639,,,,,,,,,Reliable
1073-473,"Arthropoda environmental sample clone HENBPVM09FSWC71 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.182,,,,,,,,,Reliable
1073-473,"Arthropoda environmental sample clone HENBPVM09FNZ6317 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.298,,,,,,,,,Reliable
1073-473,"Arthropoda environmental sample clone HENBPVM09FVI2Q1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",100.0,,,,,,,,,Reliable
1075-472,"Ephydatia fluviatilis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.389,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Ephydatia fluviatilis mitochondrion, partial genome",98.11,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Ephydatia cooperensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.243,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Ephydatia muelleri cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Baikalospongia bacillifera cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.097,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Lubomirskia abietina cytochrome c oxidase subunit 1 (cox1) mRNA, complete cds; mitochondrial",97.82,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,Baikalospongia intermedia mitochondrion,97.82,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Ephydatia muelleri genome assembly, organelle: mitochondrion",97.82,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Baikalospongia bacillifera mitochondrion, partial genome",97.82,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Baikalospongia intermedia profundalis mitochondrion, complete genome<>Baikalospongia intermedia profundalis mitochondrion, complete genome",97.82,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Rezinkovia echinata mitochondrion, complete genome<>Rezinkovia echinata mitochondrion, complete genome",97.82,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Eunapius subterraneus mitochondrion, complete genome<>Eunapius subterraneus mitochondrion, complete genome",97.82,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Lubomirskia baicalensis mitochondrion, complete genome<>Lubomirskia baikalensis mitochondrion, complete genome",97.82,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Ephydatia muelleri mitochondrion, complete genome<>Ephydatia muelleri mitochondrion, complete genome",97.82,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Ephydatia fluviatilis cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",97.81,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Eunapius sp. ZMB Por 12664 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.085,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Swartschewskia khanaevi mitochondrion, partial genome",97.529,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Baikalospongia intermedia cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Lubomirskia baicalensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Baikalospongia recta cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Baikalospongia bacillifera cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.071,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Baikalospongia fungiformis voucher BS63 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia voucher BS64 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia voucher BS68 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia voucher BS73 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia voucher BS74 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia profundalis voucher BS83 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia profundalis voucher BS85 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia profundalis voucher BS86 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia profundalis voucher BS89 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Lubomirskiidae sp. BS101 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia intermedia profundalis voucher BS58 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Baikalospongia martinsoni voucher BS60 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial",98.063,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Swartschewskia papyracea cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.923,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,Spongilla lacustris isolate TroU09 mitochondrion,97.238,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Spongilla lacustris genome assembly, organelle: mitochondrion",97.238,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Spongilla lacustris genome assembly, organelle: mitochondrion",97.238,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
1075-472,"Lubomirskiidae sp. BS99 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial<>Lubomirskiidae sp. BS100 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial",97.914,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis,98.82,25.0,Reliable
